date_unix,pct_change,close
1612933200,,848.5
1612936800,-0.0010606953447259,847.6
1612940400,0.0001179801793298,847.7
1612944000,-0.0016515276630885,846.3
1612947600,-0.0002245066761195,846.11
1612951200,-0.0124215527531881,835.6
1612954800,-0.021230253709909,817.86
1612958400,-0.0105743036705548,809.2117
1612962000,0.0061643943111551,814.2
1612965600,-0.0063866371898796,809.0
1612969200,0.0035735475896168,811.891
1612972800,-0.00848759254629,805.0
1612976400,-0.0037267080745341,802.0
1612980000,0.0085785536159601,808.88
1612983600,0.0007170408466028,809.46
1612987200,0.0005310948039434,809.8899
1613019600,0.0047662034061666,813.75
1613023200,0.0027649769585254,816.0
1613026800,-0.0050857843137254,811.85
1613030400,-6.158773172393328e-05,811.8
1613034000,-0.0019093372751908,810.25
1613037600,0.0167911138537488,823.855
1613041200,-0.0144685654635828,811.935
1613044800,-0.0009791424190359,811.14
1613048400,-0.0014424143797617,809.97
1613052000,0.0009506524933022,810.74
1613055600,-0.0001779855440708,810.5957
1613059200,0.0013006483996893,811.65
1613062800,-0.0010718905932359,810.78
1613066400,0.0005056858827303,811.19
1613070000,-9.862054512510544e-05,811.11
1613073600,-0.0001356166241324,811.0
1613106000,-0.0068187422934647,805.47
1613109600,0.0012787565024146,806.5
1613113200,0.0017482951022937,807.91
1613116800,-0.0017452439009295,806.5
1613120400,-0.0048233106013638,802.61
1613124000,-0.0106564832234833,794.057
1613127600,0.0017920627864247,795.48
1613131200,0.0100675064112234,803.4885
1613134800,-0.0007450013285815,802.8899
1613138400,-0.002839617237681,800.61
1613142000,0.003133860431421,803.119
1613145600,0.0160885248636877,816.04
1613149200,8.578010881832299e-05,816.11
1613152800,-0.0005023832571589,815.7
1613156400,0.0031874463650851,818.3
1613160000,-0.000916534278382,817.55
1613451600,-0.0025074918965199,815.5
1613455200,0.0006131207847945,816.0
1613458800,0.0047671568627449,819.89
1613462400,0.0007440022442035,820.5
1613466000,0.000975015234613,821.3
1613469600,-0.0069889200048703,815.56
1613473200,-0.0128255431850506,805.1
1613476800,-0.0110669482051918,796.19
1613480400,0.0085155553322699,802.97
1613484000,-0.0050935900469507,798.88
1613487600,-0.0007727067895053,798.2627
1613491200,-0.0028470577417684,795.99
1613494800,-0.0009296599203507,795.25
1613498400,-0.0005658597925181,794.8
1613502000,-0.0005032712632108,794.4
1613505600,-0.0037512588116818,791.42
1613538000,-0.0017942432589521,790.0
1613541600,-0.0050632911392405,786.0
1613545200,0.0025445292620864,788.0
1613548800,0.0049111675126902,791.87
1613552400,-0.0135375756121586,781.15
1613556000,0.007642578250016,787.12
1613559600,-0.0095665209879052,779.59
1613563200,-0.007720596723919,773.5711
1613566800,0.0072894398459302,779.21
1613570400,0.00971496772372,786.78
1613574000,0.0077611276341544,792.8863
1613577600,0.0067647782538302,798.25
1613581200,-0.005424365800188,793.92
1613584800,0.0017382103990326,795.3
1613588400,-0.0016597510373442,793.98
1613592000,-0.0004156275976725,793.65
1613624400,-0.0096390096390096,786.0
1613628000,-0.0025445292620864,784.0
1613631600,-0.0025510204081632,782.0
1613635200,0.0017774936061381,783.39
1613638800,-0.0018253998646905,781.96
1613642400,0.0055501560182105,786.3
1613646000,-0.0029390817754036,783.989
1613649600,0.0046697083760103,787.65
1613653200,-0.0015235193296514,786.45
1613656800,-0.0016298556805901,785.1682
1613660400,0.0065486605290432,790.31
1613664000,-0.0038086320557755,787.3
1613667600,-0.0016512130064777,786.0
1613671200,-0.0016921119592875,784.67
1613674800,-0.0021282832273439,783.0
1613678400,0.0001277139208173,783.1
1613710800,0.007572468394841,789.03
1613714400,0.0152972637288824,801.1
1613718000,-0.0036699538135065,798.16
1613721600,-0.0014533426881827,797.0
1613725200,-0.0014805520702634,795.82
1613728800,-0.0047625091101003,792.0299
1613732400,-0.0033455807665847,789.3801
1613736000,-0.0019003519343849,787.88
1613739600,-0.0081782758795755,781.4365
1613743200,0.0038802896972434,784.4687
1613746800,-0.0038480821478281,781.45
1613750400,6.398362019321979e-05,781.5
1613754000,-0.0021241202815098,779.84
1613757600,0.0005898645876076,780.3
1613761200,0.0010252466999873,781.1
1613764800,0.0017923441300728,782.5
1613970000,-0.0360383386581469,754.3
1613973600,0.0062309425957842,759.0
1613977200,-0.0002635046113307,758.8
1613980800,0.0035582498682129,761.5
1613984400,-0.0016677609980302,760.23
1613988000,0.0001973087092064,760.38
1613991600,-0.0234093479576,742.58
1613995200,0.004268900320504,745.75
1613998800,-0.000869460274891,745.1016
1614002400,-0.0045183099861816,741.735
1614006000,-0.0081116571282197,735.7183
1614009600,-0.0285548150698439,714.71
1614013200,0.0018049278728435,716.0
1614016800,0.0015502793296089,717.11
1614020400,-0.0005020150325613,716.75
1614024000,-0.0085664457621206,710.61
1614056400,-0.0415277015521875,681.1
1614060000,-0.0294229922184702,661.06
1614063600,0.0174568117871298,672.6
1614067200,0.0124888492417483,681.0
1614070800,-0.0024375917767988,679.34
1614074400,-0.0392074660700092,652.7048
1614078000,0.0746052426763217,701.4
1614081600,-0.031795979469632,679.0983
1614085200,-0.0059362540003413,675.067
1614088800,0.0177063906249306,687.02
1614092400,0.0021542313178655,688.5
1614096000,0.0147421931735656,698.65
1614099600,0.0162456165461961,710.0
1614103200,0.0070422535211267,715.0
1614106800,0.0055944055944054,719.0
1614110400,-0.0034770514603615,716.5
1614142800,0.0076762037683182,722.0
1614146400,0.0018005540166203,723.3
1614150000,-0.0045485967095257,720.01
1614153600,0.013916473382314,730.03
1614157200,-0.0262591948276097,710.86
1614160800,-0.0017443659792364,709.62
1614164400,0.0115907105211239,717.845
1614168000,0.0136728680982662,727.66
1614171600,0.0032364016161394,730.015
1614175200,-0.0061572707410122,725.5201
1614178800,0.0002015106128694,725.6663
1614182400,0.0225361161183865,742.02
1614186000,-0.0054176437292795,738.0
1614189600,-0.0065716802168022,733.1501
1614193200,0.007228942613525,738.45
1614196800,-0.0003385469564628,738.2
1614229200,-0.012313736114874,729.11
1614232800,0.0057330169658897,733.29
1614236400,-0.0079095582920808,727.49
1614240000,-0.0110654441985456,719.44
1614243600,0.0095351940398085,726.3
1614247200,-0.0047087980173481,722.88
1614250800,-0.0103059982293051,715.43
1614254400,-0.0198342255706357,701.24
1614258000,-0.0207774798927614,686.67
1614261600,0.0189899078159814,699.7098
1614265200,-0.0122333573147038,691.15
1614268800,-0.0123706865369311,682.6
1614272400,0.003061822443598,684.69
1614276000,-0.0110853086798405,677.1
1614279600,-0.0031014621178555,675.0
1614283200,-0.0103703703703703,668.0
1614315600,0.023263473053892,683.54
1614319200,-0.0237001492231616,667.34
1614322800,-0.0012587286840292,666.5
1614326400,0.0165041260315079,677.5
1614330000,0.0287822878228782,697.0
1614333600,-0.0351506456241033,672.5
1614337200,0.0158364312267658,683.15
1614340800,0.0092174485837663,689.4469
1614344400,-0.0143765966603085,679.535
1614348000,-0.0066883972127999,674.99
1614351600,0.0082890116890621,680.585
1614355200,-0.014068779065069,671.01
1614358800,-0.00299548441901,669.0
1614362400,0.0059790732436473,673.0
1614366000,-0.001931649331352,671.7
1614369600,-0.0013398838767307,670.8
1614574800,0.0342725104353012,693.79
1614578400,-0.000345926000663,693.55
1614582000,0.0002451157090332,693.72
1614585600,-0.0068038978262123,689.0
1614589200,0.0,689.0
1614592800,0.0094194484760523,695.49
1614596400,0.0220420135444074,710.82
1614600000,0.0013860048957541,711.8052
1614603600,0.0012233684159654,712.676
1614607200,-0.0090026884587106,706.26
1614610800,0.0079715685441621,711.89
1614614400,0.0091868125693574,718.43
1614618000,0.00462118786799,721.75
1614621600,-0.0003602355386214,721.49
1614625200,0.0015384828618554,722.6
1614628800,0.0036671740935509,725.2499
1614661200,-0.0306789425272585,703.0
1614664800,0.0078805120910383,708.54
1614668400,0.0019617805628475,709.93
1614672000,0.0127759074838365,719.0
1614675600,-0.0040890125173853,716.06
1614679200,-0.0106722900315615,708.418
1614682800,0.0033906535407062,710.82
1614686400,-0.0106789341886835,703.2292
1614690000,-0.0017052761745388,702.03
1614693600,-0.0033901685113171,699.65
1614697200,-0.0066461802329735,695.0
1614700800,-0.0128776978417266,686.05
1614704400,0.0022593105458785,687.6
1614708000,-0.00021815008726,687.45
1614711600,0.0031275001818313,689.6
1614715200,-0.0011745939675175,688.79
1614747600,0.0148230955733967,699.0
1614751200,-0.0007153075822603,698.5
1614754800,0.0,698.5
1614758400,-0.0012455261274159,697.63
1614762000,-0.0172727663661252,685.58
1614765600,0.0080369905773214,691.09
1614769200,-0.0034004254149242,688.74
1614772800,-0.0090600226500566,682.5
1614776400,-0.0078669597069597,677.1308
1614780000,-0.0083304436897568,671.49
1614783600,-0.0044676763615243,668.49
1614787200,-0.0243384343819652,652.22
1614790800,0.0061788966913003,656.25
1614794400,0.0052266666666664,659.68
1614798000,-0.0146737812272615,650.0
1614801600,0.0060461538461538,653.93
1614834000,-0.0090682488951415,648.0
1614837600,-0.0076851851851852,643.02
1614841200,0.0111194053062113,650.17
1614844800,-0.0002614700770566,650.0
1614848400,0.0104615384615383,656.8
1614852000,-0.0266214981729596,639.315
1614855600,0.0190907455636109,651.52
1614859200,-0.0242032477897838,635.7511
1614862800,-0.0387892368570027,611.0908
1614866400,-0.0156372833627996,601.535
1614870000,0.033871512048343,621.9099
1614873600,-0.0006751781889948,621.49
1614877200,-0.0107644531689972,614.8
1614880800,-0.0003253090435912,614.6
1614884400,-0.0139928408721119,606.0
1614888000,-0.0097359735973596,600.1
1614920400,0.0098816863856023,606.03
1614924000,0.0065343299836642,609.99
1614927600,0.0090165412547746,615.49
1614931200,0.0022096216023006,616.85
1614934800,0.0059171597633136,620.5
1614938400,-0.0478807413376309,590.79
1614942000,-0.0262699097818175,575.27
1614945600,-0.0111599770542527,568.85
1614949200,0.0363188889865517,589.51
1614952800,0.0128581364183815,597.09
1614956400,0.0076705354301696,601.67
1614960000,-0.006937357687769,597.496
1614963600,-0.002169052177755,596.2
1614967200,0.0005367326400536,596.52
1614970800,0.0010227653724936,597.1301
1614974400,-0.001473883162145,596.25
1615179600,-0.0532494758909852,564.5
1615183200,0.0246767050487155,578.43
1615186800,0.0007261034178727,578.85
1615190400,0.0063056059428177,582.5
1615194000,0.0214763948497853,595.01
1615197600,0.0020503857078033,596.23
1615201200,0.0122268252184558,603.52
1615204800,-0.0360054347826087,581.79
1615208400,0.0037164612660924,583.9522
1615212000,-0.0235673399295351,570.19
1615215600,0.0049281818341253,573.0
1615219200,-0.0175043630017451,562.97
1615222800,-0.0052754143204789,560.0001
1615226400,-0.0087144627295602,555.12
1615230000,0.0236525435941779,568.25
1615233600,-0.0021997360316762,567.0
1615266000,0.0405643738977072,590.0
1615269600,0.0013559322033898,590.8
1615273200,0.0069397427217332,594.9
1615276800,-0.003193814086401,593.0
1615280400,0.0172006745362565,603.2
1615284000,0.0154343501326259,612.51
1615287600,0.0290117712363879,630.28
1615291200,0.0182934568763089,641.81
1615294800,0.0189708792321714,653.9857
1615298400,0.0307794191830188,674.115
1615302000,-0.0120157539885628,666.015
1615305600,0.0113586030344663,673.58
1615309200,0.0050773479022536,677.0
1615312800,0.0146233382570162,686.9
1615316400,0.0035813073227544,689.36
1615320000,-0.0002175931298595,689.21
1615352400,-0.0177594637338401,676.97
1615356000,-0.0035156653913762,674.59
1615359600,-0.0030981781526557,672.5
1615363200,0.00817843866171,678.0
1615366800,0.028023598820059,697.0
1615370400,0.0082926829268292,702.78
1615374000,-0.0241042716070462,685.84
1615377600,-0.0059634900268285,681.75
1615381200,-0.0107444077741107,674.425
1615384800,-0.0179963672758275,662.2878
1615388400,0.0288955949362195,681.425
1615392000,-0.0193051326264812,668.27
1615395600,0.0052374040432758,671.77
1615399200,0.0003423790880807,672.0
1615402800,-0.0049107142857142,668.7
1615406400,-0.0061911170928669,664.56
1615438800,0.0427952329360781,693.0
1615442400,0.0076479076479076,698.3
1615446000,-0.0011599599026205,697.49
1615449600,-0.0035699436551062,695.0
1615453200,0.0028776978417266,697.0
1615456800,-0.0091391678622668,690.63
1615460400,-0.0056180588737818,686.75
1615464000,0.0024608663997087,688.44
1615467600,0.0023168322584392,690.035
1615471200,0.0023114769540675,691.63
1615474800,5.783439122075684e-05,691.67
1615478400,0.0114650049879279,699.6
1615482000,-0.0048313321898227,696.22
1615485600,-0.0005314412111114,695.85
1615489200,0.0032334554860962,698.1
1615492800,0.0005729838132071,698.5
1615525200,-0.037594846098783,672.24
1615528800,-0.0003570153516601,672.0
1615532400,-8.928571428568066e-05,671.94
1615536000,0.0142274607851891,681.5
1615539600,-0.0110051357300073,674.0
1615543200,0.011913946587537,682.03
1615546800,-0.0075399909094906,676.8875
1615550400,0.0159369171391108,687.675
1615554000,-0.0003562729487039,687.43
1615557600,-0.0039422195714471,684.72
1615561200,0.0068641196401448,689.42
1615564800,0.0064111862144993,693.84
1615568400,0.0015853799146776,694.94
1615572000,-0.0019426137508274,693.59
1615575600,-0.0008073934168602,693.03
1615579200,-5.771755912442611e-05,692.99
1615784400,1.4430222658345926e-05,693.0
1615788000,-0.0027417027417027,691.1
1615791600,-0.0012878020546953,690.21
1615795200,0.0050709204445023,693.71
1615798800,-0.0027100661659771,691.83
1615802400,0.0107902230316694,699.295
1615806000,0.0082912075733416,705.093
1615809600,-0.0071380654750508,700.06
1615813200,0.0062564637316802,704.4399
1615816800,0.0004504287732709,704.7572
1615820400,0.0058286740454727,708.865
1615824000,-0.00130490290817,707.94
1615827600,-0.0015961804672713,706.81
1615831200,-0.000353701843494,706.56
1615834800,-0.0004953577898549,706.21
1615838400,-0.0059613995836932,702.0
1615870800,0.0042735042735042,705.0
1615874400,-0.0004113475177304,704.71
1615878000,0.0018305402222189,706.0
1615881600,-0.0013456090651559,705.05
1615885200,0.000638252606198,705.5
1615888800,-0.0089978738483345,699.152
1615892400,0.0052392040643522,702.815
1615896000,-0.002305016256056,701.195
1615899600,-0.0081717639173125,695.465
1615903200,-0.0070672140222729,690.55
1615906800,-0.0185843168488885,677.7166
1615910400,-0.0016033250476673,676.63
1615914000,-0.0022315002290764,675.1201
1615917600,-0.0031255179633964,673.01
1615921200,0.0007280723911977,673.5
1615924800,0.000890868596882,674.1
1615957200,0.0013351134846462,675.0
1615960800,-0.0178222222222221,662.97
1615964400,0.0063502119251246,667.18
1615968000,-0.0215534038790131,652.8
1615971600,0.0079656862745098,658.0
1615975200,0.0198914893617021,671.0886
1615978800,0.0046512487322836,674.21
1615982400,-0.0099523887216149,667.5
1615986000,0.0015730337078649,668.55
1615989600,0.0040834642135965,671.28
1615993200,0.0362292932904302,695.6
1615996800,0.008539390454284,701.54
1616000400,-0.0047609544715909,698.2
1616004000,0.0011458034947005,699.0
1616007600,0.0,699.0
1616011200,0.0010586552217453,699.74
1616043600,-0.0195501186154858,686.06
1616047200,-0.0002332157537241,685.9
1616050800,-1.457938474991316e-05,685.89
1616054400,-0.0028138622811236,683.96
1616058000,-0.0032311831101234,681.75
1616061600,0.0016281628162817,682.86
1616065200,-0.0031045895205459,680.74
1616068800,-0.0082307488909129,675.137
1616072400,-0.0104055917539698,668.1118
1616076000,0.0043528642960652,671.02
1616079600,-0.0063485440076301,666.76
1616083200,-0.0201871737956687,653.3
1616086800,0.0018368284096128,654.5
1616090400,0.0007792207792207,655.01
1616094000,-0.0029159860154805,653.1
1616097600,-0.0038891440820701,650.56
1616130000,0.0256087063453025,667.22
1616133600,-0.0016336440754174,666.13
1616137200,-0.0061999909927491,662.0
1616140800,0.0,662.0
1616144400,-0.0083081570996979,656.5
1616148000,-0.0268545316070067,638.87
1616151600,0.0186109850204265,650.76
1616155200,-0.0031596902083717,648.7038
1616158800,-0.0027961914204911,646.8899
1616162400,0.0038802584489261,649.4
1616166000,0.0024330150908531,650.98
1616169600,0.0061292205597713,654.97
1616173200,-0.0012214299891598,654.17
1616176800,-0.004081507864928,651.5
1616180400,0.00176515732924,652.65
1616184000,-0.0006894966674326,652.2
1616389200,0.0211591536338546,666.0
1616392800,0.0103603603603603,672.9
1616396400,0.0060930301679298,677.0
1616400000,0.0070753323485965,681.79
1616403600,-0.0036311767553057,679.3143
1616407200,0.0013921391026214,680.26
1616410800,0.0071002263840296,685.09
1616414400,0.0048095870615538,688.385
1616418000,0.0129956347102275,697.331
1616421600,-0.0042963814888481,694.335
1616425200,-0.0043278820742148,691.33
1616428800,-0.0308535721001548,670.0
1616432400,-0.0046567164179104,666.88
1616436000,0.0014695297504798,667.86
1616439600,-0.0009582846704399,667.22
1616443200,0.0031923503492101,669.35
1616475600,0.005139314260103,672.79
1616479200,-0.004384726289035,669.84
1616482800,0.0004627970858712,670.15
1616486400,0.0065060061180333,674.51
1616490000,0.0078427302782759,679.8
1616493600,-0.013312886142983,670.7499
1616497200,0.0021619086339037,672.2
1616500800,-0.0041133591193098,669.435
1616504400,0.0043693562481794,672.36
1616508000,-0.0089535367957641,666.34
1616511600,-0.0067998319176397,661.809
1616515200,0.0010063326428018,662.475
1616518800,0.0014415638325973,663.43
1616522400,0.0008440980962574,663.99
1616526000,-0.0035996024036506,661.5999
1616529600,0.0021162336935056,663.0
1616562000,0.0143288084464554,672.5
1616565600,8.92193308550393e-05,672.56
1616569200,0.0006542167241585,673.0
1616572800,-0.0066419019316493,668.53
1616576400,-0.0012415299238627,667.7
1616580000,-0.0173356297738506,656.125
1616583600,0.0048405410554392,659.301
1616587200,-0.0021427238848418,657.8883
1616590800,-0.0075670900364088,652.91
1616594400,-0.0051155595717632,649.57
1616598000,-0.0186584971596595,637.45
1616601600,-0.0114989410934192,630.12
1616605200,0.0063162572208468,634.1
1616608800,-0.0058350417915156,630.4
1616612400,-0.0002062182741117,630.27
1616616000,0.0057594364320052,633.9
1616648400,0.0100962296892253,640.3
1616652000,-0.0020302982976728,639.0
1616655600,-0.0019561815336462,637.75
1616659200,-0.035672285378283,615.0
1616662800,-0.0060325203252032,611.29
1616666400,0.0275810171931489,628.15
1616670000,-0.0087947146382233,622.6256
1616673600,0.0150482087469581,631.995
1616677200,0.003093378903314,633.95
1616680800,-0.0072876409811499,629.33
1616684400,0.0142532534600288,638.3
1616688000,0.0028043239855868,640.09
1616691600,-0.0007811401521661,639.59
1616695200,0.003768195250082,642.0001
1616698800,-0.0031154200754797,640.0
1616702400,0.0040625,642.6
1616734800,0.0043572984749453,645.4
1616738400,0.007127362875736,650.0
1616742000,-0.0059538461538461,646.13
1616745600,-0.015677959543745,636.0
1616749200,0.0023584905660376,637.5
1616752800,-0.0040313725490196,634.93
1616756400,0.0004625706770826,635.2237
1616760000,-0.0243437075789206,619.76
1616763600,-0.0101652252484831,613.46
1616767200,-0.0064062856583967,609.53
1616770800,0.0017226387544502,610.58
1616774400,0.0135115791542466,618.8299
1616778000,0.0010990095985989,619.51
1616781600,0.0032606414747138,621.53
1616785200,-0.0018180940582112,620.4
1616788800,0.0014506769825919,621.3
1616994000,-0.0199742475454691,608.89
1616997600,0.0149452282021382,617.99
1617001200,-0.0032362983219793,615.99
1617004800,-0.0020292537216513,614.74
1617008400,0.0004229430328268,615.0
1617012000,-0.0217235772357723,601.64
1617015600,0.0076532477893758,606.2445
1617019200,0.002425589015653,607.715
1617022800,0.0026081304558878,609.3
1617026400,-0.0038732972263251,606.94
1617030000,0.0014004679210464,607.79
1617033600,0.0061205350532256,611.51
1617037200,-0.0024529443508691,610.01
1617040800,-0.0021475057785936,608.7
1617044400,-0.0014785608674224,607.8
1617048000,0.0,607.8
1617080400,-0.0137051661730831,599.47
1617084000,0.0048542879543596,602.38
1617087600,-0.0030047478335932,600.57
1617091200,-0.0026141831926337,599.0
1617094800,0.0030050083472452,600.8
1617098400,-0.010652463382157,594.4
1617102000,0.0333371467025571,614.2156
1617105600,0.0179811453828264,625.2599
1617109200,-0.0096919696913236,619.1999
1617112800,-0.0031490638160631,617.25
1617116400,0.0184204131227216,628.62
1617120000,0.0119786198339217,636.15
1617123600,0.0004558673268884,636.44
1617127200,-0.0014769656212684,635.5
1617130800,0.002360346184107,637.0
1617134400,0.0031554160125588,639.01
1617166800,-0.0137556532761614,630.22
1617170400,0.0083462917711274,635.48
1617174000,0.0042802291181469,638.2
1617177600,0.0109683484801001,645.2
1617181200,0.0035647861128331,647.5
1617184800,0.0016914285714284,648.5952
1617188400,0.0188283847922401,660.8072
1617192000,-0.0042275568426008,658.0136
1617195600,0.0080262778763233,663.295
1617199200,-0.0044301555114993,660.3565
1617202800,0.0109690750374986,667.6
1617206400,0.0005991611743558,668.0
1617210000,-0.0001047904191617,667.93
1617213600,-0.0065725450271735,663.54
1617217200,0.0008138168007958,664.08
1617220800,-0.0011594988555596,663.31
1617253200,0.0273929233691638,681.48
1617256800,0.0070728414626988,686.3
1617260400,-0.0033804458691533,683.98
1617264000,-0.0015058919851457,682.95
1617267600,0.0050076872391828,686.37
1617271200,-0.000291388026866,686.17
1617274800,-0.0129362985848987,677.2935
1617278400,-0.0080459948308967,671.844
1617282000,0.0023755514673049,673.44
1617285600,-0.0078254929912094,668.17
1617289200,0.0010476375772634,668.87
1617292800,-0.0115992644310554,661.1116
1617296400,-0.0016662844820752,660.01
1617300000,0.0007424129937425,660.5
1617303600,-0.0015140045420136,659.5
1617307200,-0.0022744503411675,658.0
1617598800,0.0715805471124619,705.1
1617602400,0.0114451850801304,713.17
1617606000,-0.0009394674481539,712.5
1617609600,-0.0011929824561404,711.65
1617613200,-0.0039907257781213,708.81
1617616800,-0.0196580183688152,694.8762
1617620400,-0.0013471464413373,693.9401
1617624000,0.0010532609370752,694.671
1617627600,-0.0111720512300067,686.9101
1617631200,0.0150932414591078,697.2778
1617634800,0.0082411916742508,703.0242
1617638400,-0.0171035364074237,691.0
1617642000,0.0007235890014472,691.5
1617645600,-0.0007230657989877,691.0
1617649200,0.001259044862518,691.87
1617652800,0.0011995027967681,692.6999
1617685200,-0.0018188251506892,691.44
1617688800,-0.0003904894133982,691.17
1617692400,-0.0002459597494103,691.0
1617696000,0.0053545586107091,694.7
1617699600,-0.0031668346048654,692.5
1617703200,-0.0073357400722022,687.42
1617706800,0.0067209275261121,692.0401
1617710400,0.000910207370931,692.67
1617714000,-0.0034215427259733,690.3
1617717600,-0.000449080110097,689.99
1617721200,0.0064569051725387,694.4452
1617724800,-0.0040538835893746,691.63
1617728400,-0.0001156687824415,691.55
1617732000,-0.0005784108162821,691.15
1617735600,0.0002170295883672,691.3
1617739200,0.001735859973962,692.5
1617771600,-0.0028880866425993,690.5
1617775200,-0.002172338884866,689.0
1617778800,0.0031930333817127,691.2
1617782400,-0.0013020833333334,690.3
1617786000,-0.0036940460669273,687.75
1617789600,0.0019447473645946,689.0875
1617793200,-0.0032180238358698,686.87
1617796800,-0.0036688165154977,684.35
1617800400,-0.0134288010520933,675.16
1617804000,-0.0010367912791041,674.46
1617807600,-0.001423360910951,673.5
1617811200,-0.0036674090571641,671.03
1617814800,0.0040534700385974,673.75
1617818400,-0.0025974025974025,672.0
1617822000,-0.0014880952380952,671.0
1617825600,0.0020864381520118,672.4
